Date,Post ID,Network,Content Type,Sent by,Link,Post,Impressions,Organic Impressions,Viral Impressions,Non-viral Impressions,Fan Impressions,Fan Organic Impressions,Non-fan Impressions,Non-fan Organic Impressions,Reach,Organic Reach,Viral Reach,Non-viral Reach,Fan Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Answers,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback,Year,Positive reaction,Negative reaction,day_of_week,is_weekend,post_length,contains_question,num_hashtags,part_of_day_posted,Month,no of tags,Linked Content(?)
2020-09-11 21:00:00,253788558082460_3042042155923739,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3042042155923739/?type=3,"How about investing in mutual funds, to save up for school fees or a Master’s degree?
Click on this link http://bit.ly/StanbicIBTCEnquiries, let’s get you started.
#NeverStopInvesting
#ItCanBe",9785,9785,801,8984,8521,8521,1264,1264,9527,9527,743,8682,8180,4.59,4.71,449,71,70,29,4,0.75,272,345,66,0,1,321,285,93,71,20,4,0,255,67,148,1.0,2020,1.0,0.0,Friday,0,27,1,2,night,Sep,0,Content has link(s)
2020-09-12 14:17:00,253788558082460_3044122105715744,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3044122105715744/?type=3,"What does it take to stay cyber secure? Join Chukwudi Ngene on #BlueTalks as he discusses ways to avoid internet and online payment fraud. To register, click here - http://bit.ly/StanbicIBTCBlueTalksSept16",4896,4896,94,4802,4442,4442,454,454,4896,4969,85,4859,4399,2.1,2.1,103,32,32,6,1,0.1,59,64,25,0,0,80,67,39,32,6,1,0,48,24,26,0.0,2020,0.0,0.0,Saturday,1,30,1,1,afternoon,Sep,0,Content has link(s)
2020-09-12 22:34:00,253788558082460_3045239468937341,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3045239468937341/?type=3,"With your help, they can be all they ever dreamt of.
Put funds away in advance to send them back to school with ease. Email us on SITLagency@stanbicibtc.com or click on this link http://bit.ly/StanbicIBTCEnquiries and we will contact you.
#ItCanBe",1673,1673,45,1628,1543,1543,130,130,1623,1623,44,1580,1499,3.23,3.33,54,24,24,0,1,0.12,27,29,8,0,0,49,48,25,24,0,1,0,24,8,16,0.0,2020,0.0,0.0,Saturday,1,40,0,1,night,Sep,0,Content has link(s)
2020-09-12 22:36:00,253788558082460_3045243365603618,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3045243365603618/?type=3,"Growing up, Saturdays were set aside for most of the house chores.
What was that house chore you never liked doing?
😏
#NaijaLife",6800,6800,99,6701,6550,6550,250,250,6649,6649,97,6586,6402,1.56,1.59,106,38,38,4,1,0.0,63,63,22,0,0,92,88,42,38,4,1,0,56,22,39,0.0,2020,0.0,0.0,Saturday,1,23,1,1,night,Sep,0,Content has link(s)
2020-09-12 22:36:00,253788558082460_3045247278936560,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3045243365603618/?type=3,"Growing up, Saturdays were set aside for most of the house chores.
What was that house chore you never liked doing?
😏
#NaijaLife",7468,7468,129,7339,7165,7165,303,303,7403,7403,128,7302,7125,1.66,1.67,124,46,46,5,1,0.01,71,72,28,0,0,109,103,52,46,5,1,0,63,27,42,0.0,2020,0.0,0.0,Saturday,1,23,1,1,night,Sep,0,Content has link(s)
2020-09-12 22:37:00,253788558082460_3045244465603508,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3045244465603508/?type=3,"Our word of the day is BLOCKCARD.
You can block a lost card wherever you are.
Simply send BLOCKCARD to 30909.
#ItCanBe",4616,4616,448,4168,4096,4096,520,520,4588,4588,435,4097,3996,6.11,6.15,282,58,57,24,11,0.02,188,189,72,0,0,194,177,76,58,12,10,0,142,72,91,0.0,2020,1.0,0.0,Saturday,1,22,0,1,night,Sep,0,Content has link(s)
2020-09-13 15:00:00,253788558082460_3047172972077324,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3047172972077324/?type=3,"COVID -19 isn’t over, just because we are slowly getting back to our normal lives.
You can still #StaySafe and look ‘peng’,  so we encourage you to #WearAMask today! 
😷 
#ItCanBe",1679,1679,57,1622,1413,1413,266,266,1582,1582,51,1520,1316,1.31,1.39,22,10,10,0,1,0.0,11,11,8,0,0,19,16,10,10,0,1,0,9,7,2,0.0,2020,0.0,0.0,Sunday,1,31,0,3,afternoon,Sep,0,Content has link(s)
2020-09-13 21:00:00,253788558082460_3048016421992979,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3048016421992979/?type=3,"Imagine a world where there's no limitation to your banking experience.
Watch This Space!
#ITCANBE",4648,4648,58,4590,4283,4283,365,365,4645,4645,54,4551,4235,3.21,3.21,149,43,43,8,0,0.0,98,98,20,0,0,85,75,50,43,6,0,0,36,19,22,0.0,2020,0.0,0.0,Sunday,1,15,0,1,night,Sep,0,Content has link(s)
2020-09-14 09:25:00,253788558082460_3049342301860391,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3049340978527190/?type=3,"Do you have a BluEdge account?

Let us know your favourite feature of the account.

For us, it’s the ability to open a BluEdge account with zero Naira!
You can sign up via this link https://standardbank.eu.qualtrics.com/jfe/form/SV_55bdunOapR3V1Zj, to open a BluEdge account today  and we will get across to you
#ItCanBe",4874,4874,71,4803,4656,4656,218,218,4827,4827,69,4724,4514,3.28,3.31,160,41,41,15,0,0.29,90,104,22,0,1,108,98,48,39,8,0,0,68,22,46,1.0,2020,0.0,0.0,Monday,0,50,1,1,morning,Sep,0,Content has link(s)
2020-09-14 10:00:00,253788558082460_3049399895187965,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3049399895187965/?type=3,"It’s a new week, get into it like a hero.
#ItCanBe
#PowerUpMonday",4788,4788,172,4616,4320,4320,468,468,4635,4635,158,4460,4188,2.46,2.55,118,67,65,6,2,0.0,43,43,17,0,0,101,87,69,63,5,2,0,35,16,23,0.0,2020,2.0,0.0,Monday,0,12,0,2,morning,Sep,0,Content has link(s)
2020-09-14 12:00:00,253788558082460_3049656265162328,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3049656265162328/?type=3,"The best time to start an Education Trust for your wards  is now!You can put funds away in advance to send them back to school with ease. Email us on SITLagency@stanbicibtc.com or click on this link http://bit.ly/StanbicIBTCEnquiries and we will contact you.
#ItCanBe",2815,2815,26,2789,2520,2520,295,295,2730,2730,23,2711,2405,1.63,1.68,46,23,23,4,0,0.11,16,19,9,0,0,39,34,26,22,4,0,0,17,9,5,0.0,2020,0.0,0.0,Monday,0,44,0,1,afternoon,Sep,0,Content has link(s)
2020-09-14 15:00:00,253788558082460_3050078148453473,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3050078148453473/?type=3,"Do you know your account Officer?
You can connect with him or her by getting their details on the Stanbic IBTC Internet Banking platform.To access the Stanbic IBTC Internet Banking platform, please visit our website at www.stanbicibtcbank.com.
#ItCanBe",3187,3187,16,3171,2888,2888,299,299,3131,3131,15,3117,2815,3.14,3.19,100,42,42,2,1,0.85,28,55,16,0,0,90,80,44,42,2,1,0,49,15,11,0.0,2020,0.0,0.0,Monday,0,39,1,1,afternoon,Sep,0,Content has link(s)
2020-09-14 17:00:00,253788558082460_3050374861757135,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3050374861757135/?type=3,"Transactions should be hassle- free!
Simply dial *909*000*REFCODE# to pay for goods using the C’Gate USSD solution. 
Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com to learn more.
#ItCanBe",4430,4430,211,4219,3906,3906,524,524,4430,4434,199,4196,3873,3.07,3.07,136,55,55,18,2,0.0,61,61,17,0,0,99,87,61,55,7,2,0,43,15,32,0.0,2020,0.0,0.0,Monday,0,29,0,2,evening,Sep,0,Content has link(s)
2020-09-14 21:00:00,253788558082460_3050898075038147,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3050898075038147/?type=3,"With as little as N5000, you can invest in a mutual fund today!Click here http://bit.ly/StanbicIBTCEnquiries
 to get started  
#NeverStopInvesting
#ItCanBe",4296,4296,91,4205,3878,3878,418,418,4251,4251,89,4127,3795,3.75,3.79,161,40,39,11,0,0.72,79,110,24,0,0,116,103,46,38,7,0,0,81,23,38,0.0,2020,1.0,0.0,Monday,0,21,0,2,night,Sep,0,Content has link(s)
2020-09-15 10:00:00,253788558082460_3052353481559273,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3052353481559273/?type=3,"Just because you have been on our side, we are sending you a virtual hug. 🤗 
Thank you for sticking with us.
#AppreciationTuesday
#ItCanBe",7502,7502,507,6995,6616,6616,886,886,7502,7624,493,7167,6796,3.99,3.99,299,106,104,29,1,0.07,158,163,42,0,1,204,180,120,106,23,1,0,114,40,76,1.0,2020,2.0,0.0,Tuesday,0,24,0,2,morning,Sep,0,Content has link(s)
2020-09-15 12:00:00,253788558082460_3052597721534849,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3052597721534849/?type=3,"We understand the worry and uncertainty that comes with not being able to complete your education due to lack of funds.   
Not to worry, apply for a scholarship here – https://standardbank.eu.qualtrics.com/jfe/form/SV_3lzy2M4JgPpaVff
The scholarship is open to undergraduates only.
#ItCanBe",6257,6257,819,5438,5082,5082,1175,1175,6245,6245,783,5425,5146,5.67,5.68,355,41,39,48,9,1.9,138,257,28,0,0,220,132,65,40,21,7,0,170,26,62,0.0,2020,2.0,0.0,Tuesday,0,39,0,1,afternoon,Sep,0,Content has link(s)
2020-09-15 15:00:00,253788558082460_3053036468157641,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3053036468157641/?type=3,"Want to go simpler? Watch This Space!
#ITCANBE",3480,3480,61,3419,3098,3098,382,382,3355,3355,58,3299,2993,2.27,2.35,79,28,28,14,1,0.0,36,36,16,0,0,58,48,32,28,5,1,0,28,15,14,0.0,2020,0.0,0.0,Tuesday,0,8,1,1,afternoon,Sep,0,Content has link(s)
2020-09-15 17:00:00,253788558082460_3053350921459529,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3053350921459529/?type=3,"Experience the best of both worlds when you download the Super App and also visit stanbicibtc.com to learn more about all the financial solutions we provide.
#LikeAHero
#ItCanBe",2558,2558,0,2558,2247,2247,311,311,2497,2497,0,2497,2199,1.88,1.92,48,28,27,3,0,0.12,14,17,9,0,0,42,37,27,26,2,0,0,16,8,5,0.0,2020,1.0,0.0,Tuesday,0,28,0,2,evening,Sep,0,Content has link(s)
2020-09-15 19:00:00,253788558082460_3053640488097239,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3053640488097239/?type=3,"Protect the things you love by insuring them with the #BestInsuranceDeals today .
Click this link http://bit.ly/StanbicIBTCEnquiries and fill your details to get started.
 #ItCanBe",3039,3039,28,3011,2673,2673,366,366,2946,2946,26,2921,2634,1.91,1.97,58,24,24,3,0,0.07,29,31,20,0,0,51,41,24,24,2,0,0,27,19,8,0.0,2020,0.0,0.0,Tuesday,0,25,0,2,evening,Sep,0,Content has link(s)
2020-09-15 21:00:00,253788558082460_3053906071404014,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3053906071404014/?type=3,"Our word of the day is BLOCKCARD.
You can block a lost card wherever you are.
Simply send BLOCKCARD to 30909.
#ItCanBe",3671,3671,65,3606,3433,3433,238,238,3504,3504,62,3428,3259,2.83,2.97,104,45,45,5,2,0.0,52,52,28,0,0,87,75,49,43,5,2,0,43,27,20,0.0,2020,0.0,0.0,Tuesday,0,22,0,1,night,Sep,0,Content has link(s)
2020-09-16 10:00:00,253788558082460_3055399891254632,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/3055399891254632/,"Thank you for joining our Instagram Live session on Pension: Your contributions and Withdrawal.
Incase you missed out on the session, here are some highlights for you.
Click here https://formelo.stanbicibtcpension.com/register/start-rsa  if you would like to open a Pension account today.
#ItCanBe
#BlueTalks",3010,3010,9,3001,2705,2705,305,305,2867,2867,9,2855,2616,1.76,1.85,53,29,29,1,0,0.03,22,23,14,0,1,50,46,29,29,1,0,0,21,14,7,1.0,2020,0.0,0.0,Wednesday,0,42,0,2,morning,Sep,0,Content has link(s)
2020-09-16 10:56:00,253788558082460_3055507861243835,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3055507861243835/?type=3,"Join Chukwudi Ngene today on #BlueTalks at 12:00pm WAT, as he discusses staying cyber secure and how to avoid Internet and online fraud. To join, click here - http://www.youtube.com/watch?v=zG12Nl9cHl4",3008,3008,24,2984,2670,2670,338,338,2888,2888,24,2847,2570,1.8,1.87,54,18,18,3,0,0.03,32,33,16,0,0,50,39,21,18,3,0,0,29,16,14,0.0,2020,0.0,0.0,Wednesday,0,29,1,1,morning,Sep,0,Content has link(s)
2020-09-16 20:00:00,253788558082460_3056810724446882,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3056810724446882/?type=3,"The rains are here, and we know that there is usually an increase in the flu this season. Now is the best time to stock up on anti-flu meds from Medplus pharmacy. You can get an impressive 2.5% discount when you pay with your Stanbic IBTC Mastercard and your Medplus loyalty card. For more details, call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more information.",7152,7152,30,7122,6697,6697,455,455,7007,7007,30,6985,6579,1.24,1.27,89,36,36,4,0,0.0,49,49,25,0,0,80,68,40,36,4,0,0,42,24,20,0.0,2020,0.0,0.0,Wednesday,0,66,0,0,evening,Sep,0,Content has link(s)
2020-09-16 20:32:00,253788558082460_3056876837773604,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/3056876837773604/,Today's #WealthWednesday talks about the different ways to top your mutual fund account.,3877,3877,27,3850,3454,3454,423,423,3678,3678,27,3648,3255,2.58,2.72,100,23,22,8,0,0.0,69,69,49,0,0,90,71,28,23,5,0,0,63,50,17,0.0,2020,0.0,1.0,Wednesday,0,13,0,1,evening,Sep,0,Content has link(s)
2020-09-17 17:54:00,253788558082460_3059531567508131,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3059531567508131/?type=3,We know blue house will always come out on top 😉 . Tell us which house you were in.,11210,11210,784,10426,9999,9999,1211,1211,11056,11056,754,10329,9962,2.95,2.99,331,88,87,51,1,0.0,191,191,49,0,0,229,215,118,88,42,1,0,151,48,119,0.0,2020,1.0,0.0,Thursday,0,19,0,0,evening,Sep,0,Content has link(s)
2020-09-17 19:00:00,253788558082460_3059686124159342,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3059686124159342/?type=3,"With a Stanbic IBTC Education Trust, you can help your children get back to school and bring their dreams to reality. Email us on SITLagency@stanbicibtc.com or click on this link http://bit.ly/StanbicIBTCEnquiries and we will contact you.
#ItCanBe",4307,4307,253,4054,3740,3740,567,567,4291,4291,244,4039,3732,2.6,2.61,112,50,50,2,3,0.19,49,57,20,0,0,95,88,54,50,2,3,0,48,18,23,0.0,2020,0.0,0.0,Thursday,0,37,0,1,evening,Sep,0,Content has link(s)
2020-09-17 21:00:00,253788558082460_3059949444133010,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/3059949444133010/,"Thank you @Lahpetite and @so_babe for your feedback.
We’ve got you covered
💙 
#LikeAHero 
#APPyness",3233,3233,25,3208,2862,2862,371,371,3159,3159,24,3126,2835,2.6,2.66,84,30,30,6,0,0.0,48,48,29,0,0,73,60,34,30,5,0,0,40,29,15,0.0,2020,0.0,0.0,Thursday,0,15,0,2,night,Sep,0,Content has link(s)
2020-09-18 12:00:00,253788558082460_3061674470627174,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3061674470627174/?type=3,"With our advisory services, we can help you manage your business acquisitions and corporate restructuring with ease. Send an email to IBenquiries@stanbicibtc.com for more details.",3881,3881,53,3828,3449,3449,432,432,3854,3854,50,3783,3471,2.99,3.01,116,51,50,8,0,0.0,57,57,30,0,1,93,80,55,51,3,0,0,42,29,20,1.0,2020,1.0,0.0,Friday,0,25,0,0,afternoon,Sep,0,Content has link(s)
2020-09-18 14:14:00,253788558082460_3061994770595144,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/3061994770595144/,"Did you miss the #BlueTalks webinar on staying cyber secure? Here are the highlights. 
You can also watch all our past webinars on our YouTube page!",3212,3212,10,3202,2852,2852,360,360,3122,3122,8,3108,2803,1.96,2.02,63,29,29,1,0,0.0,33,33,16,0,1,50,37,29,29,1,0,0,21,15,13,1.0,2020,0.0,0.0,Friday,0,26,1,1,afternoon,Sep,0,Content has link(s)
2020-09-18 15:00:00,253788558082460_3062109333917021,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3062109333917021/?type=3,Let’s help you live life with simplicity. Watch this space for more details. #ITCANBE,3117,3117,87,3030,2664,2664,453,453,3090,3090,86,2980,2634,2.41,2.43,75,40,40,0,1,0.0,34,34,21,0,0,68,54,40,40,0,1,0,29,21,12,0.0,2020,0.0,0.0,Friday,0,14,0,1,afternoon,Sep,0,Content has link(s)
2020-09-18 17:00:00,253788558082460_3062405827220705,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3062405827220705/?type=3,"We understand the frustration of not having the right tools to help provide a service, and that’s why the Vehicle Asset Financing (VAF) is available to help you #StayInBusiness. Call 07003333333 or email enterprisedirect@stanbicibtc.com for more details.",5580,5580,377,5203,4781,4781,799,799,5580,5681,349,5409,4880,2.67,2.67,149,45,45,23,2,0.0,79,79,32,0,0,110,93,55,45,10,2,0,60,31,37,0.0,2020,0.0,0.0,Friday,0,37,0,1,evening,Sep,0,Content has link(s)
2020-09-19 15:00:00,253788558082460_3065138670280754,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3065138670280754/?type=3,Do you know that you can make payments for school supplies with your @ease wallet using the Stanbic IBTC Mobile App? You can download the Stanbic IBTC Mobile App via the Android and iOS App Stores.,4058,4058,166,3892,3557,3557,501,501,3927,3927,154,3783,3521,1.65,1.71,67,34,34,0,2,0.0,31,31,20,0,0,63,53,36,34,0,2,0,26,19,11,0.0,2020,0.0,0.0,Saturday,1,36,1,0,afternoon,Sep,0,Content has link(s)
2020-09-19 19:00:00,253788558082460_3065732340221387,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3065732340221387/?type=3,"Expecting money from a loved one or a friend, and you can't remember your account number on the spot. Don’t fret, to get your account number, send MYACCOUNT to 30909.",6969,6969,271,6698,6270,6270,699,699,6918,6918,264,6633,6235,2.88,2.91,201,76,72,11,4,0.0,110,110,52,0,0,153,133,81,76,7,4,0,83,52,42,0.0,2020,4.0,0.0,Saturday,1,30,0,0,evening,Sep,0,Content has link(s)
2020-09-19 21:00:00,253788558082460_3065987423529212,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3065987423529212/?type=3,"Do you need Personal Travel Allowance (PTA) for a trip in the near future? Not worry, we have you covered. For more details, call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com.",7611,7611,377,7234,6834,6834,777,777,7611,7664,363,7317,6934,2.05,2.05,156,56,56,4,4,0.0,92,92,35,0,1,128,110,63,56,3,4,0,73,34,50,1.0,2020,0.0,0.0,Saturday,1,31,1,0,night,Sep,0,Content has link(s)
2020-09-20 12:00:00,253788558082460_3067739413354013,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/3067739413354013/?type=3,"With the current financial climate caused by the pandemic, It would cost you more to buy the snacks daily for your children to take to school. It is more cost effective to buy snacks in bulk like in a dozen or more as this will help you save money.",9260,9260,145,9115,8699,8699,561,561,9260,9324,140,9203,8727,2.56,2.56,237,128,126,4,2,0.0,103,103,46,0,0,207,194,133,128,4,2,0,86,44,49,0.0,2020,2.0,0.0,Sunday,1,49,0,0,afternoon,Sep,0,Content has link(s)
