Date,Post ID,Network,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Post Clicks (All),Year,part_of_day_posted,Month,day_of_week,is_weekend,post_length,contains_question,num_hashtags,no of tags,Linked Content(?)
2020-11-19 22:00:00,6735295635840352256,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6735295636209451008,"Raise your hand like this 🖐️  if you got it.
Incase you didn’t know, it’s a catch phrase in the Terminator movie franchise.",258,258,4.26,11,3,3,1,0,2.71,7,7,2020,night,Nov,Thursday,0,23,0,0,0,No linked content
2020-11-20 10:30:00,6735484555236519936,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6735484555790188544,What plans do you have for the weekend? #TGIF,588,588,2.21,13,8,8,1,1,0.51,3,3,2020,morning,Nov,Friday,0,9,1,1,0,No linked content
2020-11-20 12:24:00,6735513212395020288,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6735513213028376576,"
Planning a trip any time soon?

 if yes, then you are in luck as we have a deal for you. Get amazing discounts when you use the code IBTC821037 and make payments with your Stanbic IBTC card. 

Visit www.linktr.ee/StanbicIBTC and click on ""Wakanow Discounts"" to see offers available.

This offer ends 30 November 2020.

#ITCANBE ",922,922,13.45,124,10,10,0,0,12.36,114,114,2020,afternoon,Nov,Friday,0,55,1,1,0,No linked content
2020-11-20 15:45:00,6735563620660338689,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6735563621125906432,"We win because we are are constantly raising the bar of excellence to serve you, our customers. 

These awards are a testament to the fact that we are winners because of YOU! 

#ITCANBE
",1719,1719,9.08,156,37,37,1,3,6.69,115,115,2020,afternoon,Nov,Friday,0,33,0,1,0,No linked content
2020-11-21 09:45:00,6735835388050452482,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6735835388486668289,"Do you suspect that your account has been compromised and you can’t get to the nearest branch in time? 

Not to worry! freeze all account debits from wherever you are sending BLOCKACCOUNT to 30909.

#ITCANBE 
",694,694,2.16,15,5,5,0,1,1.3,9,9,2020,morning,Nov,Saturday,1,35,1,1,0,No linked content
2020-11-21 11:48:00,6735866344941608960,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6735866345440739328,"You can grow your money long term when you invest your extra income in mutual funds or stocks. 

Visit https://lnkd.in/dPzXQh7 and click ‘Want to know more about our various investment options’ to know more about our mutual funds.

#ITCANBE ",788,788,3.43,27,6,6,0,1,2.54,20,20,2020,morning,Nov,Saturday,1,39,0,1,0,No linked content
2020-11-21 17:00:00,6735944899520172032,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6735944900216406016,"At Stanbic IBTC, we are committed to managing the impacts of our business operations on the environment and society, while promoting sustainable development in the communities where we operate.


#SustainabilitySaturday
#ITCANBE ",1021,1021,4.31,44,26,26,0,6,1.18,12,12,2020,evening,Nov,Saturday,1,31,0,2,0,No linked content
2020-11-22 13:27:00,6736253642573144064,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6736253642959028224,"Let’s help you make smart investment decisions with Invest Beta. 

To start, visit www.linktr.ee/StanbicIBTC. and click “Let’s help you make the right investment choice”.

#ITCANBE 
",1105,1105,2.9,32,12,12,0,1,1.72,19,19,2020,afternoon,Nov,Sunday,1,25,0,1,0,No linked content
2020-11-23 11:36:00,6736588096126648320,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6736588096478953472,"For us, transparency is the key to offering seamless service. 

Visit www.stanbicibtcbank.com to find out our bank charges.
#ITCANBE 
",597,597,2.01,12,4,4,0,0,1.34,8,8,2020,morning,Nov,Monday,0,19,0,1,0,No linked content
2020-11-23 14:52:00,6736637422299295744,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6736637422676791296,"The best time to get #SET for your child’s future is now. 

Visit https://lnkd.in/dPzXQh7 and click ‘Enquiries’ to leave your details and we will contact you.

#ITCANBE 
",540,540,2.78,15,7,7,0,2,1.11,6,6,2020,afternoon,Nov,Monday,0,27,0,2,0,No linked content
2020-11-23 15:23:00,6736645343003320321,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6736645343624097792,"Join our CE, Dr Demola Sogunle who will be the keynote speaker at the Art of Technology Lagos 2.0 event on the 3 - 4 of December 2020 by 9am daily. The event is themed Smart Data, Smarter Lagos and attendance is free.",2115,2115,5.39,114,63,63,1,13,1.75,37,37,2020,afternoon,Nov,Monday,0,43,0,0,0,No linked content
2020-11-23 18:00:00,6736684797638275072,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6736684799500550144,"We know that there is no ‘one size fits’ all solution. 

This is  why we provide world class advisory solutions to suit your business. 

For more details, send an email to IBenquiries@stanbicibtc.com.

#ITCANBE 
",653,653,2.3,15,6,6,0,1,1.23,8,8,2020,evening,Nov,Monday,0,33,0,1,0,No linked content
2020-11-24 09:00:00,6736911246722920448,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6736911249335963648,"We will never send you a feedback or survey form asking you to fill in your PIN, OTP or password. 

Should you see such online form, please disregard it and contact us on 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com  

#ITCANBE 
",571,571,2.1,12,7,7,0,1,0.7,4,4,2020,morning,Nov,Tuesday,0,41,0,1,0,No linked content
2020-11-24 10:19:00,6736931137605652480,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6736931138029268992,"Because Africa is our home and we drive her growth, we are pleased to announce that we will be holding a series of stakeholder engagement sessions to help facilitate the desired growth and development in Nigeria.

Today we will be engaging key stakeholders of the Agbara Industrial Hub to proffer solutions for Infrastructural development in the area.

We believe that collaboration is the way forward for arriving at solutions for progress.

#ITCANBE ",1090,1090,3.12,34,22,22,0,3,0.83,9,9,2020,morning,Nov,Tuesday,0,72,0,1,0,No linked content
2020-11-24 13:00:00,6736971657077895169,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6736971663121903616,"Which of these search engines have you used? 

#TechTuesday
#ITCANBE
",942,942,3.82,36,6,6,6,1,2.44,23,23,2020,afternoon,Nov,Tuesday,0,10,1,2,0,No linked content
2020-11-24 16:36:00,6737025982827429888,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6737025983242670080,"One of the ways you show that you love something is to protect it. 

We can help you protect the things you love with the #BestInsuranceDeals.

Visit https://lnkd.in/dPzXQh7 and click ‘Enquiries’ to leave your details and we will contact you.
",653,653,2.45,16,10,10,0,0,0.92,6,6,2020,afternoon,Nov,Tuesday,0,40,0,1,0,No linked content
2020-11-25 08:28:00,6737265568757383168,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6737265569290063872,"Don’t give up, you have all it takes to succeed at anything you put your mind to.

#PowerUpMonday
#ITCANBE
",2179,2179,2.25,49,16,16,1,0,1.47,32,32,2020,morning,Nov,Wednesday,0,19,0,2,0,No linked content
2020-11-25 14:50:00,6737361845335678976,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6737361845939642368,"Did you know that when a person dies without a #Will, other people can gain control of his/her assets? 

Nollywood doesn’t exaggerate when it paints horror images of widows sent packing from their homes by their late husbands’ families. 

Setting up a #Will isn’t as complicated as you would think. We can help you get the ball rolling when you Visit https://lnkd.in/dPzXQh7 and click 'Enquiries' to leave your details and we will contact you directly.

#LeaveALegacee #WealthWednesday #ITCANBE 
",1060,1060,5.19,55,12,12,0,3,3.77,40,40,2020,afternoon,Nov,Wednesday,0,78,1,5,0,No linked content
2020-11-26 09:43:00,6737646821717372928,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6737646822191321088,"Are you a healthcare professional or medical practitioner? 

Visit www.linktr.ee/StanbicIBTC and click ‘HealthCare Loans’ to know all you need to take advantage of long term loans to develop our healthcare system.
Terms & Conditions apply.

#ITCANBE ",724,724,3.04,22,7,7,0,3,1.66,12,12,2020,morning,Nov,Thursday,0,36,1,1,0,No linked content
2020-11-26 14:26:00,6737718051736719360,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6737718052181307392,"With InvestBeta, you can discover your risk profile and choose the investment that is just right for you! 

Visit linktr.ee/StanbicIBTC and click ‘Let’s help you make the right investment choice’ to get started!

#ITCANBE 
",590,590,2.37,14,6,6,0,0,1.36,8,8,2020,afternoon,Nov,Thursday,0,34,0,1,0,No linked content
2020-11-26 16:02:00,6737742384345444352,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6737742385121386497,"As part of our CSI community drive, we partnered with the Sesor Empowerment Foundation to train and provide materials to over 500 women and youths in the Jauro Abare Community of Gombe state on leather works, wire works and cosmetology. 

This is to enable them be more empowered members of their society.


#ITCANBE
#ThrowbackThursday
",1829,1829,13.23,242,21,21,1,2,11.92,218,218,2020,afternoon,Nov,Thursday,0,54,0,2,0,No linked content
2020-11-27 09:00:00,6737998406117011456,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6737998406481911808,"While we love every day of the week, Friday has a special place in our hearts 😍

Who’s with us on this? 🙂

Have a great weekend ahead.

#TGIF
#ITCANBE 
",560,560,2.32,13,9,9,0,0,0.71,4,4,2020,morning,Nov,Friday,0,30,1,2,0,No linked content
2020-11-27 10:39:00,6738023306336710657,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6738023306693230592,"Don’t miss out this Black Friday!!!

When you use your Stanbic IBTC Naira Debit Mastercard, you enjoy a whooping 10% discount of up to N10,000.

Get shopping!!!

#ITCANBE 
",822,822,3.53,29,16,16,0,0,1.58,13,13,2020,morning,Nov,Friday,0,28,0,1,0,No linked content
2020-11-28 07:55:00,6738344659740839936,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6738344660193828864,"We have set things in place for you to make your next move!
Our branches will be open today from 9am-2pm to enable you complete your move to Stanbic IBTC Pension Managers. 
Visit www.linktr.ee/Stanbic IBTC and click 'Branches Open- Stanbic IBTC Pension Managers' to view the list of open branches.

#ITCANBE ",517,517,1.55,8,6,6,0,1,0.19,1,1,2020,morning,Nov,Saturday,1,51,0,1,0,No linked content
2020-11-28 08:00:00,6738345691703201792,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6738345692063907840,"Have to fill a form and don’t know your BVN?

We can help! 

Simply text BVN to 30909 and get your BVN sent to you in minutes.

#ITCANBE 
",1133,1133,2.74,31,12,12,1,1,1.5,17,17,2020,morning,Nov,Saturday,1,28,1,1,0,No linked content
2020-11-28 11:20:00,6738396021765758976,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6738396022105501696,"The Sustainable Development Goal (SDG) 7 is focused on ensuring access to affordable, reliable, sustainable and modern energy for all. 

#SDG7 
#AffordableandCleanEnergy 
#SustainabilitySaturday
#ITCANBE ",919,919,3.81,35,20,20,1,7,0.76,7,7,2020,morning,Nov,Saturday,1,24,0,4,0,No linked content
2020-11-28 12:40:00,6738416367663386624,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6738416368133148672,"For us at Stanbic IBTC, we find ways to make our customers dreams come true. 

We are pleased to announce that we have been awarded the Commercial Bank Brand of The Year by BRANDCOM Awards 2020. 

Thank you for choosing to bank with us always.

 #ITCANBE",4002,4002,6.3,252,75,75,5,1,4.27,171,171,2020,afternoon,Nov,Saturday,1,46,0,1,0,No linked content
2020-11-28 15:06:00,6738452890202984448,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6738452890530131968,"Everyone should have a Will, not only ‘rich’ people! 

A Will is necessary to make sure that your loved ones are well taken care of in the case of any eventualities. 

Visit www.linktr.ee/StanbicIBTC and click ‘Enquiries’ to get started.

#ITCANBE 
",932,932,2.04,19,10,10,1,3,0.54,5,5,2020,afternoon,Nov,Saturday,1,40,0,1,0,No linked content
2020-11-29 12:00:00,6738768478381076480,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6738768478725009409,"That’s what we are here for. 

To give all the support you need to make your dreams possible.

Thank you @esesundayeze 💙


#ITCANBE ",6356,6356,4.59,292,139,139,16,8,2.03,129,129,2020,afternoon,Nov,Sunday,1,23,0,1,0,No linked content
2020-11-30 08:43:00,6739081375208509440,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6739081375544045568,"So what’s it going to be this week? 
Are you going to give up or put in the work necessary to achieve your goals? 
Remember, whatever your dreams are, IT CAN BE!

#PowerUpMonday
#MondayMotivation
",897,897,2.9,26,20,20,0,1,0.56,5,5,2020,morning,Nov,Monday,0,34,1,2,0,No linked content
2020-11-30 11:00:00,6739115776172670977,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6739115776617283584,"With abilities in facilitating cross-border transactions efficiently through our vast branch and correspondent bank networks, we can help you expand your playing field. 

Send an email to IBenquiries@stanbicibtc.com to get started.

#ITCANBE 
",569,569,1.23,7,5,5,0,0,0.35,2,2,2020,morning,Nov,Monday,0,32,0,1,0,No linked content
2020-11-30 16:08:00,6739193268279488512,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6739193268606660608,"We can get you the #BestInsuranceDeals for all that is important to you. 

Visit https://lnkd.in/dPzXQh7 and click ‘Let’s help you get the best insurance deals’ to get started!

#ITCANBE 
",642,642,1.4,9,7,7,0,0,0.31,2,2,2020,afternoon,Nov,Monday,0,29,0,2,0,No linked content
2020-12-01 07:00:00,6739417759421087745,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6739417759802761216,"Welcome to December!!
The month of giving. 
We hope your dreams come true.
#December
#NewMonth
",962,962,4.26,41,23,23,1,2,1.56,15,15,2020,morning,Dec,Tuesday,0,15,0,2,0,No linked content
2020-12-01 09:55:00,6739461785599909888,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6739461786472353792,"Today, we join the world to insist on the fundamental human right to live with HIV in dignity and good health over a lifetime.

#WorldAidsDay
#KnowYourStatus
#ITCANBE 
",523,523,2.1,11,7,7,0,0,0.76,4,4,2020,morning,Dec,Tuesday,0,27,0,3,0,No linked content
2020-12-01 12:00:00,6739493273674514432,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6739493280242782208,"What better gift to give yourself than investing in the FGN Retail Savings Bond with as little as N5000? 

Visit www.linktr.ee/StanbicIBTC and click ‘Invest in FGN Retail Savings Bond’ to subscribe!

#ITCANBE 
",1338,1338,3.21,43,17,17,4,1,1.57,21,21,2020,afternoon,Dec,Tuesday,0,32,1,1,0,No linked content
2020-12-01 16:59:00,6739568487355826176,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6739568487699767296,"No hidden charges here. 

Visit www.stanbicibtcbank.com to download our pricing guide! 

#ITCANBE 
",530,530,2.08,11,7,7,0,1,0.57,3,3,2020,afternoon,Dec,Tuesday,0,12,0,1,0,No linked content
2020-12-02 16:28:00,6739923287645663232,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6739923288018964481,"If you own a healthcare business or you are a medical practitioner, then this is for you!

You can now access long-term loans to develop the health care system.

Visit https://lnkd.in/djagz6a and click ‘HealthCare Loans’  to know more.

#ITCANBE 
",814,814,3.56,29,15,15,0,1,1.6,13,13,2020,afternoon,Dec,Wednesday,0,39,0,1,0,No linked content
2020-12-02 21:00:00,6739991704608235520,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6739991705312870400,"For many Nigerians in formal employment, their retirement savings represents their most important preparation for life after they stop working.

Having a Retirement Savings Account (RSA) is a good start, it is also advisable to actively save MORE towards retirement during your working life, that way you can create the future today. 

Here are a few recommendations from us to help you save more for retirement. 

Join us and let’s make planning for your retirement seamless. 

Visit www.linktr.ee/StanbicIBTC and click on 'Make the right move to Stanbic IBTC Pension Managers' to give us your details and we will get in touch with you. 

#WealthWednesday 
#ITCANBE",952,952,6.93,66,16,16,0,4,4.83,46,46,2020,night,Dec,Wednesday,0,105,0,2,0,No linked content
