Date,Post ID,Network,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves,Year,no of tags,part_of_day_posted,day_of_week,is_weekend,post_length,contains_question,num_hashtags,Month
2021-09-25 18:23:00,17920017610916316,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUQLp5DNgSx/,"We truly appreciate you for sticking with us through this week.
See you again next year! 🤗 
# StanbicIBTCSW2021 
#WorkingTowardsNetZeroEmissions
#ITCANBE",1634,1634,1516,1516,2.57,2.77,42,39,39,1,2,2021,0,evening,Saturday,1,21,0,3,Sep
2021-09-26 07:45:00,18255278365010391,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CURnb5NsBkH/,"Bring the bank closer to your neighbourhood by signing up to become a Stanbic IBTC @EaseWallet agent! 
Call 01 422 9099 or email ease@stanbicibtc.com to sign up and start earning cool cash.
#StanbicIBTCNextToYou
#ITCANBE",2994,2994,2807,2807,2.17,2.32,65,45,45,19,1,2021,0,morning,Sunday,1,34,0,2,Sep
2021-09-26 10:31:00,18177690628159773,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUR6bmDMgZW/,"Remember that we will never call you to ask for your BVN or other personal details.
If you suspect that your account has been compromised, please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com.
#ITCANBE",1633,1633,1483,1483,1.84,2.02,30,25,25,5,0,2021,0,morning,Sunday,1,38,0,1,Sep
2021-09-26 13:01:00,17916775876892920,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/CUSLrzWoFsd/,"#Repost @officialnesg
• • • • • •
My name is Freda and I am eight years old. My friends have missed school because they can’t pay their school fees. I want every child to go to school like me.
 
Be a part of the 27th Nigerian Economic Summit #NES27, ""Securing Our Future: The Fierce Urgency of Now"" which will take place on the 25th and 26th of October, 2021 at the Transcorp Hilton Hotel, Abuja. 

#IfNotNowWhen #SecuretheFutureNG #ActNow
#ITCANBE",1728,1728,1599,1599,2.31,2.5,40,39,39,1,0,2021,0,afternoon,Sunday,1,80,0,6,Sep
2021-09-27 09:35:00,17906672450155640,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUUY0Sdsoy5/,"As you take on the new week, don’t forget this…

Drop a 💪🏽 if you agree.
Have a great week ahead.

#PowerUpMonday
#MotivationMonday",1523,1523,1388,1388,2.36,2.59,36,30,30,5,1,2021,0,morning,Monday,0,23,0,2,Sep
2021-09-27 09:54:00,17939846056615355,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/CUUbEk6I_G-/,"Listen to Omoyemi Chukwurah as she shared insights at the 2021 ACTS webinar we had some weeks back. 
Watch the replay here - https://youtu.be/39jZ7FXoYGE to know more.�
You can also call 01 422 0006 or send an email to africachinabankingcentre@stanbicibtc.com to begin.
#ITCANBE",1525,1525,1418,1418,1.77,1.9,27,26,26,1,0,2021,0,morning,Monday,0,43,0,1,Sep
2021-09-27 13:00:00,17916035626981987,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUUwTbDNreN/,"Despite the COVID-19 pandemic having a massive social and economic impact on tourism, the restart of tourism will help kick start recovery and growth. 
Where is the one place you’ve always wanted to visit for Christmas (that is not your village 😁 )? 
#WorldTourismDay
#ITCANBE",1477,1477,1364,1364,2.57,2.79,38,29,29,8,1,2021,0,afternoon,Monday,0,45,1,2,Sep
2021-09-27 16:55:00,18203904406102906,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUVLLfMsFqR/,"Looking at pictures of your dream vacation spot is not enough.
Invest towards it with mutual funds!
Visit the link in our bio and click ‘Want to know more about our investment options’ to begin.
#NeverStopInvesting
#ITCANBE",1751,1751,1652,1652,2.4,2.54,42,34,34,6,2,2021,0,afternoon,Monday,0,37,0,2,Sep
2021-09-28 08:11:00,17897312345199965,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUWz_7mM2Xy/,"Let us guide you on how to diversify your investment portfolio and earn extra income.
To open a stockbroking account, send an email to StartWithZero@stanbicibtc.com.
#ITCANBE",1480,1480,1341,1341,1.49,1.64,22,22,22,0,0,2021,0,morning,Tuesday,0,26,0,1,Sep
2021-09-28 12:41:00,18185330206134749,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUXS5k9N1TC/,"With us, you are assured of the retirement of your dreams. 
Make the right move for your future today. 
Visit the link in our bio and click ‘Make the right move to Stanbic IBTC Pension Managers’
#ITCANBE",1143,1143,1049,1049,1.84,2.0,21,20,20,0,1,2021,0,afternoon,Tuesday,0,37,0,1,Sep
2021-09-28 16:10:00,17924695219744384,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUXq0bVt7GW/,"Protect yourself and others around you. 
Always wear your face mask.
#StaySafe
#ITCANBE",1090,1090,992,992,1.56,1.71,17,17,17,0,0,2021,0,afternoon,Tuesday,0,13,0,2,Sep
2021-09-28 18:00:00,17923790119852672,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUX3bfutTL4/,"Are you about to furnish your home and want the best at a discount?
Use your Stanbic IBTC card at any Lifemate store and get 5% discount!
Promo valid till 03 October 2021
#ITCANBE",1469,1469,1368,1368,2.31,2.49,34,32,32,0,2,2021,0,evening,Tuesday,0,34,1,1,Sep
2021-09-29 09:32:00,17887253363370083,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUZiJQWMd9U/,"Give yourself a chance to grow and explore the latest technology with the Stanbic IBTC Digital Skill Empowerment Programme (DiSEP).
Visit the link in our bio and click ‘Apply for DiSEP’ to get started.

#ITCANBE",3821,3821,3450,3450,1.73,1.91,66,49,49,12,5,2021,1,morning,Wednesday,0,35,0,1,Sep
2021-09-29 13:10:00,17989205038389745,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUZ7A6nM9Gs/,"You read that right! 😉 
An opportunity to diversify your investment portfolio is now available to you.
To get started, send a mail to StartWithZero@stanbicibtc.com.
#StartWithZero
#ITCANBE",1484,1484,1353,1353,2.36,2.59,35,29,29,5,1,2021,0,afternoon,Wednesday,0,27,0,2,Sep
2021-09-29 15:18:00,18200896663106663,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/CUaJqJVIRzZ/,"Be prepared for any eventuality, get a Life Insurance policy today and keep your loved ones future bright. �Visit the link in our bio and click ‘Stanbic IBTC Insurance Products’ to begin.�
#ITCANBE
#WealthWednesday",1842,1842,1476,1476,2.39,2.98,44,34,34,10,0,2021,0,afternoon,Wednesday,0,34,0,2,Sep
2021-09-30 10:04:00,17924691670863772,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUcKhXrMJJH/,"You don’t have to allow your current circumstances deter you from accomplishing your dreams of furthering your education. 
Let’s help you with the Stanbic IBTC University Scholarship. 
To apply, visit https://bit.ly/StanbicIBTCUniversityScholarship2021
Terms and Conditions apply.
#StanbicIBTCScholarship
#ITCANBE",1866,1866,1735,1735,2.89,3.11,54,34,34,17,3,2021,1,morning,Thursday,0,37,0,2,Sep
2021-09-30 12:05:00,18002900248340992,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUcYXk7tk6-/,"Why wait till you earn millions before you start investing?
Now is the best time to begin setting aside funds to invest for your future.
Visit www.stanbicibtcassetmanagement.com let's help you set the ball rolling.
#NeverStopInvesting
#ITCANBE",2323,2323,2127,2127,2.07,2.26,48,39,39,6,3,2021,1,afternoon,Thursday,0,36,1,2,Sep
2021-09-30 13:05:00,17904969962297119,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUcfPClMWPz/,"We understand how it is possible to run out of cash sometimes. 
Do you have a go-to person(s)?
Why not appreciate them today for always being there 😀 
#ITCANBE",4874,4874,4523,4523,2.59,2.79,126,83,83,41,2,2021,0,afternoon,Thursday,0,29,1,1,Sep
2021-09-30 14:01:00,17893462424287462,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/CUclu8poPnc/,"As the leading custodial and investor services company in Nigeria for non-pension assets, Stanbic IBTC Bank PLC is pleased to announce that we just recently facilitated the largest securities lending transaction in the Nigerian Capital Market. 

For more information about our custodial services, visit www.stanbicibtcnominees.com or call 01 422 8277

 #ITCANBE",4238,4238,3365,3365,3.11,3.92,132,114,114,16,2,2021,0,afternoon,Thursday,0,51,0,1,Sep
2021-09-30 16:02:00,17849290919637172,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/CUczl_ZICCf/,"Our diversity is our blessing.
Let’s embrace and maximize it.
Rate yourself in the comment on how good you are with our languages. 😃 
#ITCANBE",3379,3379,2580,2580,2.46,3.22,83,61,61,19,3,2021,0,afternoon,Thursday,0,25,0,1,Sep
2021-10-01 09:01:00,17915919076988293,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUeoBv0ANlQ/,"Is it just us or 2021 is on a rollercoaster? 🤔 
Welcome to October people!
Take charge this month and don’t settle for less.
#ITCANBE",864,864,791,791,2.43,2.65,21,21,21,0,0,2021,0,morning,Friday,0,25,1,1,Oct
2021-10-01 10:00:00,17876288114507187,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUeu3v0MUiq/,"On this day, our best wishes goes out to all our Chinese clients.
Cheers to more years of growth in all sectors.
 
#ChineseNationalDay
#AfricaChinaTradeSolutions
#ITCANBE",1622,1622,1516,1516,2.28,2.44,37,29,29,8,0,2021,0,morning,Friday,0,25,0,3,Oct
2021-10-01 13:00:00,18253185238040681,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUfDeUXNGOH/,"In five days, someone is going to be a millionaire! 💃🏽 🕺🏽 
Are you the one?
Join us as we countdown to our promo draw happening on Wednesday, 6 October 2021.
#ITCANBE",1246,1246,1140,1140,2.57,2.81,32,32,32,0,0,2021,1,afternoon,Friday,0,32,1,1,Oct
2021-10-01 15:15:00,17932693900731271,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUfS6XGtX_v/,"ICYMI Ladies At The Table Empowerment Series Webinar Replay, visit this link https://youtu.be/ythpSX--800 to watch the full video and learn what it takes to manage the balance between having a successful career and maintaining personal wellness.
#ITCANBE
#Pension",1004,1004,917,917,1.89,2.07,19,19,19,0,0,2021,0,afternoon,Friday,0,38,0,2,Oct
2021-10-02 09:10:00,17893152050466976,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUhN7kTsuN0/,"Imagine getting extra money just by saving, sounds unbelievable right? 😀 
Join us as we countdown to our promo draw happening on Wednesday, 6 October 2021.
#ITCANBE",1793,1793,1628,1628,1.95,2.15,35,31,31,3,1,2021,1,morning,Saturday,1,27,1,1,Oct
2021-10-02 11:22:00,18200349130106505,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUhdCdsMCME/,"You can do these few things to lower your risk of breast cancer:
Limit your alcohol intake
Maintain a healthy weight
Be physically active
#Breastcancerawareness
#ITCANBE",1335,1335,1184,1184,2.02,2.28,27,25,25,1,1,2021,0,morning,Saturday,1,26,0,2,Oct
2021-10-02 12:03:00,17877914576499254,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUhhuv9MMZx/,"What is a wedding without food? 😁 
Call us a foodie, but for us, everything must be on the menu oh!
#ITCANBE",3198,3198,3041,3041,1.66,1.74,53,45,45,8,0,2021,0,afternoon,Saturday,1,22,1,1,Oct
2021-10-02 15:18:00,17930074579756042,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUh4DAeNOUd/,"Most developing countries do not have the infrastructure to deal with many of the challenges caused by climate change.
 As a result, the Paris Agreement places great emphasis on climate-related capacity-building for developing countries and requests all developed countries to enhance support for capacity-building actions.
#WorkingTowardsNetZeroEmissions
#StanbicIBTCSW2021
#ITCANBE",2263,2263,2110,2110,2.21,2.37,50,36,36,12,2,2021,0,afternoon,Saturday,1,48,0,3,Oct
2021-10-02 16:54:00,17909528516010362,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUiDCC-svDh/,"Satisfy your tastebuds this week with finger-licking goodness!. 😉 
Walk into any Chocolate Royal store today and get a 10% discount when you present your Stanbic IBTC e-loyalty card to make a purchase.
Visit www.chocolatroyal.com to view the products available.
#ITCANBE",1494,1494,1360,1360,2.07,2.28,31,31,31,0,0,2021,1,afternoon,Saturday,1,41,0,1,Oct
2021-10-03 07:42:00,17920536289933004,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUjop5uMRP1/,"You can be the lucky winner of a N100,000 or more in the Stanbic IBTC Reward4Savings promo.
Join us as we countdown to our promo draw happening on Wednesday, 6 October 2021.
#ITCANBE",1686,1686,1556,1556,2.25,2.44,38,34,34,4,0,2021,1,morning,Sunday,1,33,0,1,Oct
2021-10-03 10:38:00,17911794730986516,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUj8zDmMMUd/,"Writing a will is your own way of telling your loved ones ‘I’ve got you for life”.
Visit the link in our bio and click ‘Enquiries’ to get started..

#ITCANBE",2220,2220,2014,2014,1.35,1.49,30,26,26,2,2,2021,0,morning,Sunday,1,30,0,1,Oct
2021-10-03 15:05:00,17905161626191212,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUkbWqutmJg/,"Enjoy direct access to government-backed investments and earn good returns.

The FGN Retail Savings Bond auction for October 2021 has commenced.

Visit the link in our bio and click ‘Invest in FGN Retail Savings Bond’ to get started.

#ITCANBE",1595,1595,1466,1466,2.07,2.25,33,23,23,9,1,2021,0,afternoon,Sunday,1,39,0,1,Oct
2021-10-04 09:06:00,17936858998649342,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUmXED7MOeW/,"Yes, you can!
This is your Monday reminder that you have what it takes to do it all. 🤗 
#ITCANBE, it’s possible! 😉 
#PowerUpMonday
#MotivationMonday",2042,2042,1825,1825,2.25,2.52,46,38,38,6,2,2021,0,morning,Monday,0,25,0,3,Oct
2021-10-04 11:10:00,17936851255632193,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUmlUBWMDkv/,"Thank you for choosing us! 🤗

We will remain committed to delivering impeccable customer services to you everyday!

Happy Customer Service Week 😀

#ITCANBE",2055,2055,1865,1865,3.26,3.59,67,58,58,8,1,2021,0,morning,Monday,0,24,0,1,Oct
2021-10-04 11:57:00,17887007675379596,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUmqohxNF_t/,"Keep making those money moves 🤑  and you could be our next millionaire! 💃🏽 🕺🏽 
Join us as we countdown to our promo draw happening on Wednesday, 6 October 2021.
#ITCANBE",2408,2408,2181,2181,1.87,2.06,45,35,35,10,0,2021,1,morning,Monday,0,31,0,1,Oct
2021-10-05 01:16:00,17891567423509160,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/CUoGFCxrcGo/,"Just when we thought the rain had stopped, gbam!
Somebody's engine is ruined because their car was submerged in the rain. 
With the rainy season still here, you can take care of eventualities by getting an insurance cover. 
Visit the link in our bio and click 'Let's get you the best insurance deals? to begin. 

#ITCANBE",3229,3229,3067,3067,2.07,2.18,67,57,57,7,3,2021,0,night,Tuesday,0,56,1,1,Oct
2021-10-05 08:57:00,17900577221169065,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUo61CeM2J7/,"To all teachers all over the world, today we celebrate your contributions to the educational sector and your role in the development of students and the society at large.

Is there a teacher you would love to appreciate?
Tag them in this post and let them know that they are valued. 😊 
#ITCANBE",1525,1525,1422,1422,2.75,2.95,42,29,29,13,0,2021,0,morning,Tuesday,0,53,1,1,Oct
2021-10-05 11:05:00,17927973502828439,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUpJemcMOtn/,"We can't wait to unveil our next millionaire! 💃🏽 🕺🏽 
Join us as we countdown to our promo draw happening on Wednesday, 6 October 2021.
#ITCANBE",2187,2187,2017,2017,3.52,3.82,77,56,56,21,0,2021,1,morning,Tuesday,0,26,0,1,Oct
2021-10-05 14:16:00,17878284488531032,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/CUpfab5Irfo/,"Join us live on Instagram for the Reward4Saving promo draws!
DATE: Wednesday, 06 October 2021
TIME: 2pm (WAT)
You don't want to miss this!
#Reward4Saving
#ITCANBE",1942,1942,1840,1840,3.86,4.08,75,45,45,28,2,2021,1,afternoon,Tuesday,0,26,0,2,Oct
2021-10-05 14:35:00,17929379356715435,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CUphgrqsKEm/,"'- Wash your hands with running water.
- Sneeze into your elbows.
- Wear a face mask.
- Stay six feet away from others.
- Always open up your windows for ventilation.
Source - @WHO
#StaySafe
#ITCANBE",1185,1185,1114,1114,1.18,1.26,14,14,14,0,0,2021,0,afternoon,Tuesday,0,37,0,2,Oct
2021-10-05 14:40:00,18028823650306935,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/CUpiG-Oo9qZ/,"#Repost @hiflnigeria
• • • • • •
All heads up and gearing up for the SUPER FOUR.

We celebrate one of our sponsors @StanbicIBTC.

#ITCANBE
#HiFLStanbicIBTC2021
#ITCANBE",2150,2150,2022,2022,4.0,4.25,86,68,68,18,0,2021,0,afternoon,Tuesday,0,28,0,4,Oct
2021-10-06 10:51:00,18258950965022081,Instagram,Video,stanbicibtc,Anonymous,https://www.instagram.com/p/CUrsqxYIEYS/,"We are here to serve you as your financial partner.

Whatever your financial needs are, we have a product that suits it just right! 😉 

#Happy Customer Service Week!
#CustomerServiceWeek2021
#ITCANBE",1478,1478,1398,1398,3.04,3.22,45,31,31,14,0,2021,0,morning,Wednesday,0,31,0,3,Oct
